,Data,,T1,T2,T3,T4,F1,F2,Empty1,Empty2
938,21/09/2022 20:44:50095800,,404.552,275.476,301.096,20.862,112.592.555,503,65535,65535
939,21/09/2022 20:44:51094200,,404.308,274.256,30.134,20.862,112.592.555,504,65535,65535
940,21/09/2022 20:44:52092600,,404.308,272.792,30.134,209.108,112.592.555,505,65535,65535
941,21/09/2022 20:44:53091000,,404.064,274.012,302.072,208.376,111.666.835,506,65535,65535
942,21/09/2022 20:44:54089400,,404.552,27.45,302.072,209.596,111.666.835,503,65535,65535
943,21/09/2022 20:45:00142200,,405.284,283.772,304.512,209.108,138.512.715,506,65535,65535
944,21/09/2022 20:45:01171800,,40.626,28.304,305.976,209.108,139.438.435,505,65535,65535
945,21/09/2022 20:45:02170200,,40.626,28.67,30.622,209.108,139.438.435,501,65535,65535
946,21/09/2022 20:45:03168600,,406.504,290.116,30.744,209.108,138.512.715,500,65535,65535
947,21/09/2022 20:45:04167000,,406.748,292.068,30.866,209.108,139.438.435,503,65535,65535
948,21/09/2022 20:45:05165400,,406.748,292.312,310.612,20.862,139.438.435,500,65535,65535
949,21/09/2022 20:45:06163800,,406.504,290.848,30.988,209.596,141.289.875,499,65535,65535
950,21/09/2022 20:45:07162200,,406.748,290.604,310.612,209.352,141.289.875,500,65535,65535
951,21/09/2022 20:45:08160600,,406.504,294.996,31.11,209.596,139.438.435,500,65535,65535
952,21/09/2022 20:45:09174600,,406.748,295.972,31.232,209.596,139.438.435,498,65535,65535
953,21/09/2022 20:45:10173000,,406.504,296.704,312.808,209.596,140.364.155,499,65535,65535
954,21/09/2022 20:45:11171400,,406.748,295.728,314.028,209.596,138.512.715,494,65535,65535
955,21/09/2022 20:45:12169800,,406.748,295.728,314.028,209.596,136.661.275,496,65535,65535
956,21/09/2022 20:45:13168200,,406.504,30.012,314.028,208.376,138.512.715,496,65535,65535
957,21/09/2022 20:45:14166600,,406.748,299.144,314.516,208.376,138.512.715,495,65535,65535
958,21/09/2022 20:45:15165000,,40.626,296.948,314.028,209.596,139.438.435,496,65535,65535
959,21/09/2022 20:45:16163400,,40.626,297.192,314.516,209.108,139.438.435,500,65535,65535
960,21/09/2022 20:45:17177400,,40.626,298.168,31.476,209.108,140.364.155,506,65535,65535
961,21/09/2022 20:45:18160200,,404.552,303.048,314.272,209.108,141.289.875,508,65535,65535
962,21/09/2022 20:45:19174200,,405.284,301.584,314.272,209.352,141.289.875,508,65535,65535
963,21/09/2022 20:45:20172600,,40.504,29.89,31.476,209.108,140.364.155,505,65535,65535
964,21/09/2022 20:45:21171000,,405.284,30.134,315.736,209.108,140.364.155,504,65535,65535
965,21/09/2022 20:45:22169400,,40.504,302.072,315.492,209.108,139.438.435,501,65535,65535
966,21/09/2022 20:45:23167800,,405.528,297.924,315.492,209.108,139.438.435,501,65535,65535
967,21/09/2022 20:45:24166200,,405.528,29.89,31.476,20.862,139.438.435,500,65535,65535
968,21/09/2022 20:45:25164600,,405.528,299.632,316.224,209.596,135.735.555,504,65535,65535
969,21/09/2022 20:45:26163000,,405.284,299.144,315.736,209.352,136.661.275,508,65535,65535
970,21/09/2022 20:45:27177000,,40.626,298.168,315.492,209.108,138.512.715,504,65535,65535
971,21/09/2022 20:45:28175400,,40.626,298.412,315.492,20.984,135.735.555,506,65535,65535
972,21/09/2022 20:45:29173800,,407.724,298.168,315.492,209.596,135.735.555,503,65535,65535
973,21/09/2022 20:45:35211000,,409.188,29.89,316.712,20.984,167.210.035,501,65535,65535
974,21/09/2022 20:45:36240600,,409.432,303.048,317.688,209.596,167.210.035,503,65535,65535
975,21/09/2022 20:45:37239000,,409.432,302.804,318.176,20.862,166.284.315,500,65535,65535
976,21/09/2022 20:45:38253000,,409.188,30.134,319.884,209.596,167.210.035,501,65535,65535
977,21/09/2022 20:45:39251400,,409.188,30.256,321.104,209.596,169.061.475,500,65535,65535
978,21/09/2022 20:45:40234200,,409.432,307.684,322.324,209.596,168.135.755,503,65535,65535
979,21/09/2022 20:45:41232600,,409.432,30.622,322.324,209.108,168.135.755,504,65535,65535
980,21/09/2022 20:45:42231000,,410.164,30.988,322.568,20.984,167.210.035,506,65535,65535
981,21/09/2022 20:45:43229400,,410.164,310.856,32.33,209.596,167.210.035,504,65535,65535
982,21/09/2022 20:45:44227800,,40.992,30.744,32.33,209.108,166.284.315,505,65535,65535
983,21/09/2022 20:45:45241800,,410.164,309.636,324.764,209.108,164.432.875,505,65535,65535
984,21/09/2022 20:45:46240200,,40.992,31.11,325.252,209.352,167.210.035,506,65535,65535
985,21/09/2022 20:45:47238600,,40.992,310.856,325.252,209.108,167.210.035,504,65535,65535
986,21/09/2022 20:45:48237000,,410.164,31.11,32.574,209.108,168.135.755,503,65535,65535
987,21/09/2022 20:45:49235400,,410.408,308.416,32.574,209.596,168.135.755,504,65535,65535
988,21/09/2022 20:45:50233800,,40.992,307.196,325.984,209.596,168.135.755,501,65535,65535
989,21/09/2022 20:45:56286600,,40.992,306.708,327.692,209.596,184.798.715,500,65535,65535
990,21/09/2022 20:45:57316200,,40.992,30.622,328.668,209.352,185.724.435,500,65535,65535
991,21/09/2022 20:45:58314600,,410.164,310.856,328.668,209.596,185.724.435,499,65535,65535
992,21/09/2022 20:45:59313000,,410.164,310.368,328.912,208.376,187.575.875,500,65535,65535
993,21/09/2022 20:46:00311400,,40.992,30.988,32.94,209.108,182.947.275,503,65535,65535
994,21/09/2022 20:46:01309800,,40.992,309.636,329.644,209.352,182.947.275,500,65535,65535
995,21/09/2022 20:46:02323800,,410.164,310.856,32.94,20.984,184.798.715,499,65535,65535
996,21/09/2022 20:46:03306600,,40.992,310.368,33.062,209.596,185.724.435,500,65535,65535
997,21/09/2022 20:46:04305000,,40.992,312.564,33.062,20.984,185.724.435,504,65535,65535
998,21/09/2022 20:46:05319000,,410.164,31.11,331.108,210.328,185.724.435,501,65535,65535
999,21/09/2022 20:46:06317400,,40.992,311.344,331.108,209.596,185.724.435,501,65535,65535
1000,21/09/2022 20:46:07315800,,40.992,31.232,330.864,20.862,185.724.435,499,65535,65535
1001,21/09/2022 20:46:08314200,,410.164,309.636,330.864,209.596,184.798.715,500,65535,65535
1002,21/09/2022 20:46:09312600,,40.992,310.856,331.596,209.596,186.650.155,500,65535,65535
1003,21/09/2022 20:46:10311000,,409.432,31.232,33.184,209.596,185.724.435,501,65535,65535
1004,21/09/2022 20:46:11309400,,409.432,309.148,332.328,20.984,185.724.435,505,65535,65535
1005,21/09/2022 20:46:12307800,,409.188,310.856,332.328,209.596,186.650.155,505,65535,65535
1006,21/09/2022 20:46:13306200,,408.944,314.028,331.596,209.108,187.575.875,505,65535,65535
1007,21/09/2022 20:46:14304600,,409.432,316.224,332.084,209.596,184.798.715,506,65535,65535
1008,21/09/2022 20:46:20295000,,408.212,314.028,332.816,209.596,194.055.915,503,65535,65535
1009,21/09/2022 20:46:21309000,,408.212,314.028,332.816,20.984,195.907.355,501,65535,65535
1010,21/09/2022 20:46:22307400,,407.968,314.516,332.328,20.984,192.204.475,506,65535,65535
1011,21/09/2022 20:46:23321400,,40.992,314.516,332.816,20.984,192.204.475,506,65535,65535
1012,21/09/2022 20:46:24319800,,40.992,313.784,332.816,209.596,191.278.755,505,65535,65535
1013,21/09/2022 20:46:25302600,,40.992,315.736,332.816,20.984,191.278.755,505,65535,65535
1014,21/09/2022 20:46:26316600,,40.87,314.516,333.548,209.596,190.353.035,506,65535,65535
1015,21/09/2022 20:46:27315000,,409.188,312.808,334.036,209.596,192.204.475,504,65535,65535
1016,21/09/2022 20:46:28313400,,408.944,312.564,334.036,20.984,194.055.915,501,65535,65535
1017,21/09/2022 20:46:29311800,,408.944,312.564,334.036,209.108,194.981.635,499,65535,65535
1018,21/09/2022 20:46:30310200,,409.432,31.476,334.036,20.862,192.204.475,500,65535,65535
1019,21/09/2022 20:46:31308600,,409.188,31.598,33.428,208.132,194.055.915,500,65535,65535
1020,21/09/2022 20:46:32307000,,409.188,312.808,334.768,209.596,194.981.635,501,65535,65535
1021,21/09/2022 20:46:33321000,,409.188,312.808,335.256,20.984,195.907.355,499,65535,65535
1022,21/09/2022 20:46:34303800,,408.212,312.564,333.548,20.984,194.055.915,499,65535,65535
1023,21/09/2022 20:46:35317800,,407.968,31.354,335.256,209.352,194.981.635,500,65535,65535
1024,21/09/2022 20:46:36316200,,407.724,315.736,335.256,209.596,194.055.915,500,65535,65535
1025,21/09/2022 20:46:37314600,,408.212,319.396,334.768,209.596,191.278.755,503,65535,65535
1026,21/09/2022 20:46:38313000,,407.968,317.444,335.256,209.596,194.055.915,501,65535,65535
1027,21/09/2022 20:46:39311400,,407.968,316.712,33.428,20.984,194.055.915,500,65535,65535
1028,21/09/2022 20:46:45348600,,406.748,314.028,334.768,20.984,205.164.555,504,65535,65535
1029,21/09/2022 20:46:46378200,,407.724,315.736,334.768,209.352,206.090.275,501,65535,65535
1030,21/09/2022 20:46:47376600,,40.748,317.444,33.428,20.984,206.090.275,505,65535,65535
1031,21/09/2022 20:46:48375000,,407.724,315.004,33.55,210.328,207.941.715,506,65535,65535
1032,21/09/2022 20:46:49389000,,40.87,315.492,335.256,209.596,206.090.275,509,65535,65535
1033,21/09/2022 20:46:50371800,,407.724,314.028,335.256,209.596,208.867.435,508,65535,65535
1034,21/09/2022 20:46:51370200,,407.724,313.296,33.55,20.984,206.090.275,508,65535,65535
1035,21/09/2022 20:46:52384200,,407.968,314.516,33.55,209.596,207.941.715,508,65535,65535
1036,21/09/2022 20:46:53382600,,407.968,317.444,33.55,210.328,206.090.275,508,65535,65535
1037,21/09/2022 20:46:54381000,,407.968,317.444,33.55,210.328,207.941.715,508,65535,65535
1038,21/09/2022 20:46:55379400,,407.968,31.354,335.744,210.572,206.090.275,505,65535,65535
1039,21/09/2022 20:46:56377800,,407.724,311.588,33.55,209.596,208.867.435,503,65535,65535
1040,21/09/2022 20:46:57376200,,407.968,314.516,335.988,20.984,208.867.435,500,65535,65535
1041,21/09/2022 20:46:58374600,,407.724,315.004,335.988,210.572,206.090.275,504,65535,65535
1042,21/09/2022 20:46:59373000,,407.968,314.516,335.988,20.984,207.941.715,506,65535,65535
1043,21/09/2022 20:47:00371400,,407.968,31.842,335.988,210.328,206.090.275,508,65535,65535
1044,21/09/2022 20:47:01369800,,407.724,31.964,335.988,209.596,208.867.435,506,65535,65535
1045,21/09/2022 20:47:02383800,,408.212,319.396,335.744,210.328,208.867.435,505,65535,65535
1046,21/09/2022 20:47:08421000,,408.212,316.224,337.452,210.328,213.496.035,506,65535,65535
1047,21/09/2022 20:47:09450600,,40.87,315.004,337.452,210.572,215.347.475,508,65535,65535
1048,21/09/2022 20:47:10449000,,407.968,312.564,336.964,210.328,214.421.755,508,65535,65535
1049,21/09/2022 20:47:11447400,,40.87,312.808,337.452,20.984,213.496.035,508,65535,65535
1050,21/09/2022 20:47:12445800,,408.212,313.296,338.184,209.596,213.496.035,508,65535,65535
1051,21/09/2022 20:47:13444200,,408.212,313.296,338.672,209.352,213.496.035,510,65535,65535
1052,21/09/2022 20:47:14442600,,408.212,316.224,338.916,210.328,212.570.315,508,65535,65535
1053,21/09/2022 20:47:15456600,,408.212,317.932,338.916,209.596,213.496.035,504,65535,65535
1054,21/09/2022 20:47:16455000,,40.87,317.444,338.916,20.984,214.421.755,503,65535,65535
1055,21/09/2022 20:47:17453400,,408.212,31.476,338.916,20.984,213.496.035,505,65535,65535
1056,21/09/2022 20:47:18451800,,407.724,312.564,338.916,210.328,212.570.315,504,65535,65535
1057,21/09/2022 20:47:19450200,,407.968,316.224,338.916,210.328,212.570.315,506,65535,65535
1058,21/09/2022 20:47:20448600,,407.968,317.932,338.672,20.984,213.496.035,506,65535,65535
1059,21/09/2022 20:47:21447000,,407.724,317.444,338.916,209.596,214.421.755,501,65535,65535
1060,21/09/2022 20:47:22445400,,407.968,317.444,338.916,210.328,213.496.035,500,65535,65535
1061,21/09/2022 20:47:23459400,,408.212,313.296,338.672,20.984,217.198.915,504,65535,65535
1062,21/09/2022 20:47:24457800,,407.724,312.564,338.916,210.328,215.347.475,506,65535,65535
1063,21/09/2022 20:47:30495000,,407.968,313.296,338.672,210.328,221.827.515,501,65535,65535
1064,21/09/2022 20:47:31509000,,40.748,311.588,338.916,20.984,219.050.355,501,65535,65535
1065,21/09/2022 20:47:32538600,,407.724,309.636,338.916,210.328,221.827.515,501,65535,65535
1066,21/09/2022 20:47:33521400,,40.748,309.148,338.916,210.572,221.827.515,501,65535,65535
1067,21/09/2022 20:47:34535400,,406.992,30.866,33.916,210.328,221.827.515,503,65535,65535
1068,21/09/2022 20:47:35518200,,40.748,311.588,338.916,210.328,222.753.235,505,65535,65535
1069,21/09/2022 20:47:36516600,,40.748,31.232,33.916,210.328,223.678.955,506,65535,65535
1070,21/09/2022 20:47:37530600,,407.724,311.344,33.916,210.328,224.604.675,501,65535,65535
1071,21/09/2022 20:47:38529000,,40.748,309.636,33.916,210.328,223.678.955,504,65535,65535
1072,21/09/2022 20:47:39527400,,406.992,312.076,33.916,210.572,222.753.235,504,65535,65535
1073,21/09/2022 20:47:40541400,,406.504,319.396,339.404,210.572,219.050.355,504,65535,65535
1074,21/09/2022 20:47:41524200,,406.748,31.72,33.916,210.816,223.678.955,505,65535,65535
1075,21/09/2022 20:47:42522600,,406.748,31.476,33.916,210.816,222.753.235,506,65535,65535
1076,21/09/2022 20:47:43521000,,406.504,312.564,33.916,210.572,221.827.515,504,65535,65535
1077,21/09/2022 20:47:44519400,,406.504,311.588,338.916,210.328,219.050.355,500,65535,65535
1078,21/09/2022 20:47:45517800,,40.626,31.11,33.916,210.328,221.827.515,506,65535,65535
1079,21/09/2022 20:47:46516200,,406.748,31.11,33.916,210.572,221.827.515,509,65535,65535
1080,21/09/2022 20:47:47530200,,406.504,308.416,33.916,210.572,222.753.235,506,65535,65535
1081,21/09/2022 20:47:48528600,,407.968,31.11,338.672,210.572,219.976.075,506,65535,65535
1082,21/09/2022 20:47:49511400,,406.504,315.492,33.916,210.572,219.976.075,506,65535,65535
1083,21/09/2022 20:47:50525400,,40.626,31.354,33.916,210.328,222.753.235,508,65535,65535
1084,21/09/2022 20:47:51523800,,404.552,314.516,33.916,210.328,223.678.955,504,65535,65535
1085,21/09/2022 20:47:52522200,,405.284,314.028,339.404,210.572,221.827.515,505,65535,65535
1086,21/09/2022 20:47:53551800,,404.552,314.516,33.916,210.572,224.604.675,504,65535,65535
1087,21/09/2022 20:47:54519000,,405.528,314.516,338.916,210.572,223.678.955,508,65535,65535
1088,21/09/2022 20:47:55533000,,405.284,313.784,33.916,210.328,223.678.955,506,65535,65535
1089,21/09/2022 20:47:56515800,,405.284,312.076,33.916,20.984,222.753.235,508,65535,65535
1090,21/09/2022 20:47:57514200,,40.504,311.588,33.916,210.572,223.678.955,506,65535,65535
1091,21/09/2022 20:47:58528200,,404.552,311.588,338.916,20.984,222.753.235,506,65535,65535
1092,21/09/2022 20:47:59526600,,405.284,312.564,33.916,21.106,219.976.075,506,65535,65535
1093,21/09/2022 20:48:00525000,,404.552,313.296,339.404,210.572,219.976.075,509,65535,65535
1094,21/09/2022 20:48:01539000,,404.552,312.808,33.916,210.572,222.753.235,508,65535,65535
1095,21/09/2022 20:48:02537400,,405.284,314.516,33.916,210.572,222.753.235,509,65535,65535
1096,21/09/2022 20:48:03520200,,404.552,31.476,338.916,210.328,223.678.955,506,65535,65535
1097,21/09/2022 20:48:04518600,,404.552,31.598,338.916,20.984,224.604.675,505,65535,65535
1098,21/09/2022 20:48:05517000,,405.284,314.516,338.916,210.572,222.753.235,508,65535,65535
1099,21/09/2022 20:48:06515400,,405.284,311.588,338.916,210.572,219.976.075,508,65535,65535
1100,21/09/2022 20:48:07529400,,40.504,31.11,33.916,210.572,219.976.075,505,65535,65535
1101,21/09/2022 20:48:08527800,,405.284,312.076,338.916,210.572,219.976.075,505,65535,65535
1102,21/09/2022 20:48:09526200,,405.284,313.296,33.916,210.328,222.753.235,505,65535,65535
1103,21/09/2022 20:48:10524600,,405.284,313.784,338.916,210.572,224.604.675,506,65535,65535
1104,21/09/2022 20:48:16577400,,405.284,31.11,338.672,210.572,227.381.835,504,65535,65535
1105,21/09/2022 20:48:17622600,,405.528,314.516,338.672,210.572,229.233.275,505,65535,65535
1106,21/09/2022 20:48:18621000,,405.284,316.712,33.916,210.572,228.307.555,501,65535,65535
1107,21/09/2022 20:48:19603800,,405.284,316.956,339.404,210.572,227.381.835,501,65535,65535
1108,21/09/2022 20:48:20602200,,405.284,316.956,33.916,210.572,226.456.115,499,65535,65535
1109,21/09/2022 20:48:21600600,,40.626,312.808,33.916,210.572,231.084.715,500,65535,65535
1110,21/09/2022 20:48:22599000,,405.284,31.232,33.916,210.328,229.233.275,500,65535,65535
1111,21/09/2022 20:48:23613000,,40.626,31.11,33.916,210.572,229.233.275,501,65535,65535
1112,21/09/2022 20:48:29650200,,405.284,312.808,34.038,210.572,232.010.435,506,65535,65535
1113,21/09/2022 20:48:30679800,,405.284,313.296,33.916,210.328,229.233.275,506,65535,65535
1114,21/09/2022 20:48:31678200,,405.772,314.028,339.892,211.548,231.084.715,506,65535,65535
1115,21/09/2022 20:48:32676600,,40.626,316.224,340.136,210.572,229.233.275,506,65535,65535
1116,21/09/2022 20:48:33690600,,405.284,31.476,340.136,211.792,228.307.555,503,65535,65535
1117,21/09/2022 20:48:34689000,,40.626,31.598,34.038,211.792,232.010.435,503,65535,65535
1118,21/09/2022 20:48:35687400,,40.626,312.808,34.038,211.548,231.084.715,503,65535,65535
1119,21/09/2022 20:48:36670200,,40.626,31.11,340.624,212.036,232.010.435,504,65535,65535
1120,21/09/2022 20:48:37668600,,405.772,314.516,340.624,211.792,232.936.155,506,65535,65535
1121,21/09/2022 20:48:38667000,,40.626,313.296,34.038,211.792,232.010.435,508,65535,65535
1122,21/09/2022 20:48:39665400,,40.626,312.564,340.624,212.036,232.936.155,508,65535,65535
1123,21/09/2022 20:48:40679400,,40.626,314.516,34.038,211.792,229.233.275,510,65535,65535
1124,21/09/2022 20:48:41677800,,405.772,315.004,341.112,211.792,232.936.155,509,65535,65535
1125,21/09/2022 20:48:42691800,,405.284,314.516,340.624,211.792,232.010.435,505,65535,65535
1126,21/09/2022 20:48:43690200,,40.626,316.956,340.624,211.548,231.084.715,505,65535,65535
1127,21/09/2022 20:48:44673000,,40.626,317.444,34.038,211.792,232.010.435,505,65535,65535
1128,21/09/2022 20:48:45671400,,40.626,314.516,34.038,212.036,231.084.715,508,65535,65535
1129,21/09/2022 20:48:46669800,,406.504,31.476,34.038,212.036,231.084.715,508,65535,65535
1130,21/09/2022 20:48:47668200,,406.748,314.028,34.038,211.792,231.084.715,508,65535,65535
1131,21/09/2022 20:48:48682200,,40.626,312.564,34.038,212.524,231.084.715,504,65535,65535
1132,21/09/2022 20:48:49680600,,40.626,313.296,341.356,211.792,231.084.715,503,65535,65535
1133,21/09/2022 20:48:50694600,,406.504,313.296,341.356,211.792,232.010.435,503,65535,65535
1134,21/09/2022 20:48:51693000,,40.626,312.076,341.112,211.792,231.084.715,505,65535,65535
1135,21/09/2022 20:48:52675800,,405.528,312.564,341.112,211.792,231.084.715,503,65535,65535
1136,21/09/2022 20:48:53674200,,40.626,31.476,341.356,211.548,231.084.715,505,65535,65535
1137,21/09/2022 20:48:54672600,,406.748,317.932,341.112,211.792,232.936.155,505,65535,65535
1138,21/09/2022 20:48:55671000,,406.748,317.444,341.112,212.036,229.233.275,506,65535,65535
1139,21/09/2022 20:48:56685000,,40.626,316.224,341.112,212.036,231.084.715,510,65535,65535
1140,21/09/2022 20:48:57714600,,406.992,31.598,341.112,211.792,231.084.715,565,65535,65535
1141,21/09/2022 20:48:58697400,,406.504,315.736,340.624,212.036,231.084.715,688,65535,65535
1142,21/09/2022 20:48:59695800,,407.968,317.444,335.744,211.792,231.084.715,779,65535,65535
1143,21/09/2022 20:49:00678600,,406.504,312.808,330.376,211.792,231.084.715,834,65535,65535
